Row,ClientId,Surname,ClientSatisfactionScore,ClientCountry,ClientGender,ClientAge,Years,Balance,AveragePurchases,PaymentMethods,IsActiveMember,AverageMonthlyExpense,Exited
8352,B599C01DC869364A,Trentini,0.534,France,Female,23,5,104.82245,1,0,1,1601.7647,0
8353,677179B5A798DDF1,Lo,0.6,Germany,Female,29,6,74.4301,2,1,1,960.511,0
8354,9F414FD53D84517F,MacDevitt,0.662,France,Female,29,10,0,2,1,0,1375.0831,0
8355,4B59D3A02AF5D277,Ebelegbulam,0.737,Germany,Female,43,1,125.53738,1,1,0,1385.1001,1
8356,ACEF393F80C8B8BB,Kwemto,0.542,France,Male,38,8,65.94226,1,1,1,680.9323,1
8357,2E9C0FDEADBE7762,Redding,0.787,France,Male,33,1,126.58881,2,0,1,621.6353,0
8358,9F3484E78845E265,Hutchinson,0.575,Spain,Female,26,7,0,2,1,0,1125.0763,0
8359,2423AC0C69C48579,Akhtar,0.641,France,Male,31,9,112.49499,1,1,1,322.316,0
8360,6D1B1EC4DC517FC0,Montgomery,0.687,Spain,Male,38,8,69.4344,2,1,1,665.8013,1
8361,4D144C9C4F418606,Nwokike,0.777,France,Male,39,8,0,2,1,1,186.1352,0
8362,FCD40240E8DCCDBB,Boni,0.606,Germany,Male,40,1,144.75797,2,1,1,1666.5618,0
8363,2E19CD40930678F0,Grave,0.826,France,Male,55,4,115.28585,1,1,0,1401.2617,0
8364,875D5ED62DFD9D02,Barber,0.629,Spain,Male,31,6,132.87655,1,1,1,1308.6211,0
8365,025B60FD9748F889,Arcuri,0.485,Germany,Male,34,3,133.65824,1,1,0,702.0983,0
8366,4A5279AE61BD3EB8,Onyeorulu,0.506,France,Female,34,4,90.30762,1,1,1,1592.3529,0
8367,5446DA8FD7B7382D,Abbott,0.85,France,Male,29,6,0,2,1,1,106.7254,0
8368,A62090F7A5366EFF,Toscano,0.682,France,Female,42,0,0,1,0,1,919.8185,1
8369,558286D2A55CE693,Douglas,0.701,Germany,Male,32,5,102.50034,1,0,0,1062.8777,0
8370,3541D50387244258,Saunders,0.85,France,Male,33,8,73.05938,1,1,1,1862.81,0
8371,847B78BCA2C4EDD8,Ch'ang,0.649,Germany,Female,37,8,114.73726,1,1,1,1066.5588,1
8372,944282A38FE2D300,Ts'ai,0.408,France,Male,40,3,0,2,0,0,1248.7423,0
8373,E18975B7CC31C990,Smith,0.585,France,Female,67,5,113.97897,2,0,1,931.4611,0
8374,D6A86BAB98DC0864,Prokhorova,0.682,Spain,Female,47,10,134.03201,1,1,0,1442.9097,0
8375,9A6E1D0625D19021,Robertson,0.664,Spain,Male,32,5,133.70574,1,0,0,1344.5584,0
8376,12E20A1B04ADBA73,Liang,0.419,Spain,Female,27,2,121.58042,1,0,1,1347.2051,0
8377,5120EF6E1F32F636,Pirogova,0.658,Germany,Female,45,9,134.5628,1,1,1,1592.6867,0
8378,CCF08A9F634AAD1D,Ch'ien,0.587,France,Male,33,5,100.11682,1,1,0,342.1558,0
8379,7A2D11CBA5648437,Vasilyev,0.518,France,Male,40,4,0,2,0,1,1944.1658,0
8380,E0AFAA6C6A9FC0B0,O'Brien,0.741,France,Female,36,3,0,2,1,1,898.0483,0
8381,5603562E46817E3C,Odinakachukwu,0.804,France,Male,25,7,108.39667,1,1,0,1282.7695,0
8382,A2A27EF3CC094C5E,Fanucci,0.421,France,Male,34,2,0,2,1,1,966.1523,0
8383,EF89C2B03DE23277,Chou,0.685,France,Female,50,6,94.23875,2,1,1,506.6407,1
8384,752D6CDA1C2C6384,Trevisano,0.629,Germany,Male,40,2,121.64754,2,1,1,648.4974,1
8385,A95E55A1DCD76B8E,Owen,0.651,France,Female,41,4,38.6172,1,1,1,1048.768,0
8386,A9D4C36C878B9B6D,Barrera,0.686,France,Female,41,4,129.55376,2,1,0,1875.998,0
8387,951D5E129DF04CEC,De Luca,0.555,Germany,Male,42,6,107.1045,1,1,1,413.0444,1
8388,228761E76C496136,Greco,0.7,France,Male,46,5,95.87286,1,1,0,982.7301,1
8389,B7EAF4F167DD3ACC,Ritchie,0.675,France,Male,39,7,0,2,0,1,362.6721,0
8390,FF1CE46EA1EE17A2,Kao,0.785,Spain,Male,41,7,0,2,1,1,1991.0888,0
8391,60D513E934A2C8B2,Tsui,0.652,Spain,Female,40,7,100.47134,1,1,1,1245.5088,0
8392,C8A47B03F42008CD,Miranda,0.727,Germany,Male,21,8,153.34472,1,1,1,1632.9587,0
8393,CF3F2CAD0B3AA9A5,Pisano,0.487,Spain,Female,31,1,0,2,1,0,1587.5013,0
8394,A07403579DD5C236,Chukwujamuike,0.729,Spain,Male,44,4,107.72693,2,1,0,1530.6487,0
8395,725048C2C8BD8B87,Sutherland,0.593,Spain,Male,32,10,158.53742,1,1,0,1668.5057,0
8396,1787276F99147F75,Aitken,0.627,France,Female,55,2,159.44127,1,1,0,1006.8611,1
8397,8C5B741EEBD4E2ED,Thornton,0.707,Spain,Male,48,8,88.44164,1,1,1,1199.032,1
8398,86EFD8F9A3947EDA,Krichauff,0.7,France,Female,34,2,76.32269,1,1,0,1281.3629,0
8399,6B258FB431BBF324,Goliwe,0.773,Spain,Male,43,7,138.15057,1,1,1,1773.5716,0
8400,435D8C9ECF73D7E0,Chikelu,0.759,France,Female,39,6,0,2,1,1,1404.9767,0
8401,8185F79731858874,Bianchi,0.672,Germany,Male,40,4,89.02588,2,1,0,1888.9219,0
8402,D4B106CC897BB6B6,Shih,0.629,Germany,Male,35,7,156.84729,2,1,0,318.2429,0
8403,970FCCF60A39AF30,Lucchesi,0.77,France,Male,36,2,89.80014,1,1,1,1059.2269,0
8404,EB76B6935E684E69,Gould,0.705,France,Female,39,5,149.37966,2,1,0,960.7555,0
8405,A4219F3D8D2545A6,Walsh,0.573,France,Female,23,2,0,1,1,0,1229.6418,0
8406,0256FCC48DA3BB4B,Mazzi,0.619,France,Male,29,5,0,2,1,0,1943.101,0
8407,6A02A1CD58E81247,Lawless,0.712,Germany,Female,49,5,154.77642,2,0,0,1962.5768,0
8408,0EC83ABFFB927086,Sheppard,0.582,Germany,Male,35,8,121.30917,2,1,1,287.5067,0
8409,76A316F8F65A1AA7,McKenzie,0.531,France,Female,63,1,114.71571,1,0,1,245.0695,1
8410,99B9F5260287A74C,Tsai,0.581,Germany,Male,40,0,101.01653,1,0,1,79.2635,1
8411,582845275F722721,Morrison,0.718,France,Male,35,3,97.56016,1,1,1,535.1174,0
8412,88079F92A834BA6A,Houghton,0.655,Germany,Female,44,6,146.49876,1,1,0,648.5351,1
8413,BB75CB15E3D7E7A5,Bitter,0.767,France,Female,35,2,0,2,0,0,1442.5138,0
8414,7BF0526E7326A86E,Mackay,0.85,Germany,Male,30,5,123.21056,2,1,1,1021.8027,0
8415,AFA1DB5A93E9D42D,Pinto,0.755,Germany,Female,30,6,154.22137,2,0,1,626.8855,0
8416,0C6A1C27DF942939,King,0.778,France,Male,37,3,141.80377,1,0,1,1794.2184,0
8417,A72E0D010A3C806C,Giordano,0.711,Spain,Male,42,3,177.62677,3,0,1,163.9272,1
8418,E86D6677BABA5039,He,0.516,Spain,Male,50,5,0,1,0,1,1461.4593,1
8419,2FEE5598D75C2444,Pai,0.648,Germany,Female,42,8,121.98056,2,1,0,40.2702,0
8420,A003A406D58FBAFF,Hirst,0.538,Germany,Female,42,1,98.54862,2,0,1,940.4775,0
8421,7ADFEF35DD621E8F,Baresi,0.554,France,Female,22,8,0,2,0,1,1426.7061,0
8422,DA761BAF463D83D4,Tang,0.633,France,Male,43,5,0,2,1,1,482.4988,0
8423,A9F47B7F99A4D030,Allard,0.71,Spain,Male,22,8,0,2,0,0,996.4504,0
8424,3383C0A5FF6FE30B,Anderson,0.653,Spain,Female,27,6,107.75168,2,1,1,333.8942,0
8425,C61B404AB698D17C,Tien,0.677,Germany,Female,44,4,148.77061,2,1,1,1910.5776,0
8426,3F43C634E4423D96,Kerr,0.76,France,Male,38,6,162.88873,1,1,0,910.9876,1
8427,C7DEAB4660955013,Onwubiko,0.757,France,Male,28,3,75.38115,1,1,1,1997.2772,0
8428,15D5EA9A9CD4A55D,Golovanov,0.479,France,Male,40,1,0,2,0,0,1149.9643,0
8429,E5E2BC8899CEC853,Thomas,0.64,France,Male,43,7,132.41238,1,0,0,695.843,1
8430,84BCAF4C0A9D4784,Yeh,0.594,France,Female,30,10,0,2,1,1,1240.7171,0
8431,FB56B4E2E0CC5AFA,Chigbogu,0.817,France,Male,59,1,118.96258,1,1,1,1208.1958,0
8432,CE984FB278402242,Maslova,0.756,Germany,Female,39,3,100.71785,3,1,1,734.0604,1
8433,E48040B298C9B6E3,Bogle,0.62,Spain,Male,21,9,0,2,0,0,1548.8279,0
8434,5D882632D690E603,McMillan,0.786,France,Male,32,9,0,2,1,0,1331.1241,0
8435,A0789355C865AB41,H?,0.588,France,Male,44,8,154.40974,1,1,0,493.2403,1
8436,F391938F8ADB4D8A,Duffy,0.537,Spain,Male,42,1,190.56923,1,0,1,1271.548,0
8437,72701A03B8AEDBA2,Lo,0.505,France,Male,49,7,80.00123,1,0,0,1351.8011,0
8438,39F65EA79D937249,Hsia,0.536,France,Male,46,1,65.73341,1,1,0,610.9453,0
8439,23181D4AC02D22A7,McDaniels,0.808,Spain,Male,47,8,139.196,1,0,1,740.2836,0
8440,D2B0C586764948AE,Udegbulam,0.724,France,Male,28,9,0,2,1,1,1002.402,0
8441,D79E7C801BAF75C2,Beneventi,0.729,France,Female,34,9,132.12171,1,0,1,1054.0931,0
8442,062A9D3355C17782,Bibi,0.85,France,Female,42,8,0,1,1,0,196.3264,1
8443,1008FD7CA7C76BDA,Ferrari,0.634,France,Female,36,1,69.51895,1,1,0,1162.3839,0
8444,AFCDB5E541AB4378,Pai,0.516,France,Female,37,8,113.14312,1,0,0,33.6336,0
8445,0261BA33112F6400,Chimezie,0.573,France,Male,26,8,86.27093,2,1,1,901.773,0
8446,B0BD55BE1D5EDA70,Murphy,0.569,Spain,Male,41,2,0,2,1,0,1342.7257,0
8447,5FA76E1D11B3B695,Mazzi,0.549,Germany,Female,37,1,130.62234,2,1,1,1284.9994,0
8448,A65C04E31AE65F95,Woolnough,0.662,France,Male,74,6,0,2,1,0,1235.8385,0
8449,C1996D847E38754F,Jibunoh,0.608,Germany,Male,44,7,114.20347,1,1,1,778.3036,1
8450,535352323D3F10CF,Patterson,0.547,Spain,Female,31,9,0,2,0,0,992.9422,0
8451,914DCD53CC25BE10,Walton,0.753,France,Male,57,7,0,1,1,0,1594.7508,1
8452,FD2DBBB06A37CB54,McMillan,0.68,France,Male,23,5,140.00719,1,0,1,317.1408,0
8453,6148C3C17BB54599,Doyle,0.802,France,Male,38,1,142.55711,1,1,1,1724.9773,0
8454,F73C32CBD12E8B38,Han,0.644,Spain,Male,28,0,0,2,1,0,1194.1937,0
8455,A21F049C7AB9FB02,Miller,0.598,Germany,Male,41,3,91.53693,1,1,0,1914.6878,1
8456,D4B3DCB6A8869B8C,Bluett,0.766,Germany,Female,38,7,130.93374,1,0,1,20.3594,0
8457,864828D559A37EDD,Lucchesi,0.652,France,Female,32,2,0,2,1,0,546.2811,0
8458,A74CBE5AA90F53EE,Tung,0.637,France,Male,32,3,0,2,1,1,1978.2706,0
8459,AAF3092C3CE4FB7B,Hu,0.721,Spain,Female,36,2,0,2,1,1,1069.778,0
8460,AA329098CD9443EF,Cambage,0.702,France,Male,50,3,0,2,0,0,949.4984,0
8461,D0DF987D8F036DD5,Kincaid,0.521,France,Male,25,7,0,2,1,1,1578.7867,0
8462,0FB461E7EAF74BC6,Stewart,0.811,Spain,Male,39,7,0,2,1,1,1775.1939,0
8463,8464F2F1249C2A1B,Capon,0.73,Spain,Male,42,4,0,2,0,1,859.8247,0
8464,0ED653F884973F9E,Kryukov,0.645,France,Female,37,1,0,2,1,1,689.8755,0
8465,2B38D7AFF95D0E33,Brown,0.692,France,Male,69,10,154.95394,1,1,1,708.4947,0
8466,F71EF6628E419398,Pinto,0.656,Spain,Male,26,4,139.58457,1,1,0,363.0893,0
8467,F6F30A118E158C14,Kharlamov,0.57,France,Female,18,4,82.76742,1,1,0,718.119,0
8468,02DF597462618ADF,Duncan,0.583,France,Female,42,4,0,2,1,0,174.3966,0
8469,EACA2D4A97066110,Harewood,0.682,France,Male,55,9,0,1,1,0,1533.568,1
8470,69E6750B967F74A1,Chukwuemeka,0.705,Germany,Female,43,10,146.54778,1,0,1,100.7255,1
8471,E03AE099F8D1703A,Belstead,0.793,Spain,Male,38,9,0,2,1,0,882.2502,0
8472,725473B831900F87,Ebelechukwu,0.588,France,Male,31,4,99.60737,2,0,1,358.7703,0
8473,1E97F8BF18A50273,Tien,0.636,France,Male,34,8,0,2,1,0,385.7013,0
8474,AC22307C4ABD4F87,McElroy,0.648,France,Male,33,7,134.944,1,1,1,1170.3638,0
8475,70254A8FDC827F51,Hurst,0.628,France,Male,32,9,149.13631,2,1,1,164.0211,0
8476,8FC93E6665D184D1,Hendrick,0.742,Spain,Male,24,8,0,2,1,0,40.7028,0
8477,2E67713796104EBD,Mai,0.547,France,Female,48,1,179.38074,2,0,1,692.631,0
8478,147DD9B4A62593AB,Lai,0.638,France,Female,42,7,165.67992,1,0,0,329.1629,0
8479,4596410B505799B7,Henderson,0.487,France,Male,24,7,133.62809,2,1,1,985.7001,0
8480,1657E9C949B02CC4,Olisanugo,0.694,France,Male,34,5,127.90003,1,1,0,1017.378,0
8481,D909F0FA6621A2CF,Findlay,0.595,Germany,Male,30,9,130.68211,2,1,1,578.6288,0
8482,1B17B184ACB36F42,Millar,0.503,Germany,Male,42,9,153.27939,1,1,1,1513.3696,0
8483,C59527A4EA8C3B23,Wang,0.507,Spain,Female,34,4,0,2,1,1,606.8838,0
8484,AD9C959F1271F573,Palerma,0.604,Spain,Female,71,10,0,2,1,1,1299.842,0
8485,3D35C91B69E953B7,Marino,0.773,Spain,Female,23,8,0,2,1,0,567.5979,0
8486,CD923DDF2837457D,Odell,0.842,France,Male,29,8,0,2,1,1,1234.3705,0
8487,0F30E36B4728044B,Jen,0.773,Spain,Female,41,5,0,1,1,0,282.669,1
8488,66454715DCB818EF,Pickering,0.71,France,Female,31,1,0,2,1,0,200.813,0
8489,288C63C39ACF43A3,Thomson,0.634,Germany,Male,43,3,212.69632,1,1,0,1152.6886,0
8490,76ECCBF506ED123D,Ifeanyichukwu,0.562,Germany,Male,31,4,127.23725,2,0,1,1433.1742,0
8491,EB6009C61FA35BFB,Zito,0.765,Germany,Male,34,5,86.05517,2,1,1,1042.205,0
8492,8367ACDE1CB2809C,Caldwell,0.463,Germany,Female,41,8,123.15151,2,1,0,701.2793,0
8493,5D7DE52AAA912017,Kryukova,0.508,France,Male,49,7,122.45146,2,1,1,758.081,0
8494,50D17625EBA96141,Lloyd,0.484,Spain,Male,36,8,0,2,1,0,1861.3648,0
8495,9651696A36D957A4,Moran,0.47,Spain,Female,48,6,140.57611,1,1,1,1169.7105,0
8496,1B45E63963BDCFF7,Kelly,0.696,France,Male,27,4,87.63726,2,0,0,1961.1135,0
8497,076895BDE4EB3171,McGregor,0.56,France,Female,38,5,83.71441,1,1,1,332.4597,0
8498,15210231F1C52608,Gibson,0.684,Spain,Female,39,4,139.7239,1,1,1,1206.1211,0
8499,7B2782BBE1D771E3,Medvedev,0.507,Spain,Female,29,6,0,2,0,1,947.809,0
8500,E839CEBF69616C88,Bowhay,0.593,France,Male,43,9,0,2,1,1,763.5743,0
8501,8112B478B16F791D,Greco,0.85,France,Male,40,8,102.80065,1,1,0,608.1156,0
8502,1EE325FA7C105FBD,De Neeve,0.666,Germany,Male,38,6,99.81288,2,1,1,1583.5797,0
8503,E35E1E8D9770B161,Ewing,0.85,France,Male,29,1,0,2,0,0,1529.9689,0
8504,5E2B830DE96FC519,Onochie,0.682,France,Male,40,4,0,1,0,1,1053.5255,0
8505,60D452B37F23060B,Tseng,0.715,France,Female,38,0,0,2,1,1,3.3281,0
8506,B821EE4896C1D700,Artyomova,0.714,France,Male,34,5,141.17303,1,0,1,988.9606,0
8507,84A730048C1FCE3A,Fanucci,0.806,Germany,Male,30,8,168.07883,1,1,0,850.2836,1
8508,57F3B8C0487D1834,Donaldson,0.66,France,Female,31,6,172.32567,1,0,1,454.3838,0
8509,C8361D16D68728E0,Pennington,0.633,France,Male,40,4,150.578,1,0,1,346.7062,1
8510,32176FEB8D9CC7D2,Korovin,0.722,Spain,Female,50,4,132.08859,1,1,1,1282.6214,0
8511,BEC6DDBC472AF6B4,Walker,0.543,Germany,Female,57,1,106.13833,2,1,1,1206.5732,1
8512,12CDB377B0686CC4,Todd,0.802,Spain,Male,40,5,0,2,1,1,1750.4369,0
8513,DFDC964200105059,Kepley,0.582,France,Male,52,2,151.45788,1,0,1,408.9361,0
8514,A98B41A664CA3EB2,Ferguson,0.613,Germany,Female,20,0,117.35619,1,0,0,1135.577,1
8515,05C3B12F280CC190,Kennedy,0.524,France,Female,28,7,0,2,0,1,1471.0072,0
8516,7F67F4A92C9CA9BC,Lewis,0.654,Spain,Female,54,5,0,2,0,1,471.3906,0
8517,319AEB8EFAB03E4A,Lombardi,0.518,France,Male,38,3,90.95781,1,0,1,1623.0459,0
8518,917EDC18A33D6D22,Kibble,0.494,France,Male,69,9,93.3208,1,1,1,244.8944,0
8519,406FABFEE7AC471F,Findlay,0.606,France,Male,61,5,108.16609,2,0,1,86.4321,0
8520,096E435B2ED6BE5E,Moon,0.622,Spain,Female,26,8,0,2,1,1,1249.6482,0
8521,098EDCEE81056A54,Spears,0.629,Germany,Female,38,9,123.94885,1,1,0,760.5307,0
8522,A34022A541C26DCD,Lucas,0.828,Spain,Male,47,1,109.87682,2,1,0,836.1145,1
8523,AADCAE1551CCB8DD,Tien,0.663,France,Male,34,7,0,2,1,1,1804.2724,0
8524,D0A3D3C025E76111,Lambert,0.523,Germany,Male,60,1,163.89435,1,0,1,570.6171,0
8525,FCDC7C7A42A44B6F,Lilly,0.567,France,Male,36,7,0,2,0,1,38.9608,0
8526,8E247D653F05B7EF,Onuora,0.711,France,Female,38,2,129.02206,2,1,1,143.7486,1
8527,C36D26DF54A24571,Rossi,0.666,France,Male,53,5,64.6467,1,1,0,1280.1948,1
8528,9F7CD7385D3E8815,Bromby,0.537,Germany,Female,37,7,158.41195,4,1,1,1176.9058,1
8529,23C96F3FDFEFE817,Moore,0.757,Germany,Male,31,1,127.32036,3,1,0,1631.7032,0
8530,F14C8E99FA5CEB0F,Sanderson,0.553,Germany,Male,41,9,110.11254,2,0,0,818.9881,0
8531,FF22E4AFC7AC20B8,Wilson,0.717,France,Female,22,5,112.46506,1,1,1,929.7775,0
8532,F3C0C7D00F85CE8E,Iadanza,0.781,Spain,Male,33,3,0,2,1,1,425.5633,0
8533,4ACE6E10ADE7AD5C,Hung,0.629,France,Female,33,6,0,2,1,1,591.2972,0
8534,0CC669E41121E92A,Obiora,0.548,Spain,Male,37,4,0,1,1,0,1217.6368,0
8535,5A79453321A7476B,Maclean,0.55,France,Male,57,5,0,1,1,1,1335.0194,0
8536,65F94AFD52DFDA8B,Ikedinachukwu,0.568,Spain,Female,32,7,169.3996,1,1,0,619.3622,0
8537,0C94FEDB2B444C2D,Nkemjika,0.85,Germany,Male,28,2,101.10022,2,1,1,353.3731,0
8538,57B6BC2306B20A50,Barnett,0.745,Germany,Male,51,3,99.1839,1,1,1,289.2225,0
8539,E8EB69D2604E3182,Enriquez,0.627,Germany,Male,62,3,143.42634,2,1,1,1431.043,0
8540,175B4558A5C7C759,Maclean,0.576,Spain,Male,26,8,0,2,0,1,341.0106,0
8541,E4D32FBECC5A9CCF,Ogbonnaya,0.778,Germany,Female,45,1,162.15042,2,1,0,1745.3127,0
8542,D827DAAB7C858D67,Muir,0.85,Spain,Male,71,10,69.60814,1,1,0,978.934,1
8543,8D92CBF4B40EB9CE,Talbot,0.683,France,Female,30,2,0,2,0,1,1004.9684,1
8544,5FFB8749EB527468,McKenzie,0.806,France,Male,34,6,0,2,0,0,1008.0999,0
8545,A4BA5C43141BDEFD,Ndubuagha,0.85,France,Male,28,8,67.63956,2,1,1,1942.4529,0
8546,F411CCEAABA58F98,Tochukwu,0.617,France,Male,74,10,0,2,1,1,539.4998,0
8547,19F89D1A220B2853,Hartley,0.621,Germany,Female,31,8,100.37539,1,1,1,903.8426,0
8548,80A7490857459A80,Watson,0.793,France,Male,63,4,103.72979,2,1,1,802.7206,0
8549,1B616BDAC0331EE9,Liao,0.531,France,Male,31,3,96.28826,1,1,0,567.9473,0
8550,403DD4A033247FEB,Sanders,0.516,France,Male,33,7,115.19558,1,1,1,112.055,0
8551,9E932C640FAF6831,Carpenter,0.811,France,Male,42,10,0,2,1,1,37.9779,0
8552,D7BC13DD98A7B37A,Nkemakolam,0.652,France,Male,51,7,0,2,0,1,434.9636,0
8553,283692C5921F2D5D,McDonald,0.569,France,Male,43,7,0,2,1,0,525.3481,0
8554,9A3EDEF740029532,Perez,0.605,France,Male,52,7,0,2,1,1,1739.525,0
8555,404856E488BDFA8E,Marsden,0.586,France,Male,32,1,0,2,0,0,316.3599,0
8556,F35FCD9153A9767A,Woods,0.448,Spain,Male,25,2,0,2,0,0,952.1573,0
8557,94D6B61B8349A611,Cox,0.455,France,Female,27,5,155.87909,2,0,0,707.7497,0
8558,73F12B989AE01CB1,Marchesi,0.638,Germany,Male,27,4,135.09605,1,1,1,1865.2372,1
8559,C6573D4BE523D011,Matveyeva,0.665,France,Female,41,8,96.14755,1,1,0,1370.3797,0
8560,8E8856F7FF8F8E3D,Arrington,0.778,France,Male,34,5,139.06406,2,0,0,679.4932,0
8561,9EAC18A053930BEC,Ko,0.509,France,Male,30,6,0,2,1,0,1805.9886,0
8562,763A146194D2977E,McLean,0.561,France,Male,33,6,0,2,0,0,1736.8039,0
8563,97E9114B4427625E,Murray,0.635,Spain,Male,24,4,140.19718,1,1,1,1429.3583,0
8564,C134606B1FB19322,Day,0.632,Spain,Female,39,5,97.85437,2,1,0,935.3638,0
8565,957D37E17584522A,Trentini,0.652,France,Male,48,4,59.48631,1,1,0,1639.4418,1
8566,6409F8D86D617709,Angelo,0.563,Spain,Female,46,8,106.17168,1,1,0,1631.455,1
8567,92E93978603D365A,Artamonova,0.811,Germany,Female,28,4,167.73882,2,1,1,99.0342,0
8568,9E47CBEC7785E094,Bair,0.738,France,Male,26,9,0,2,1,1,486.4494,0
8569,7B79583542832DA7,Stephens,0.535,Germany,Male,48,5,134.54273,1,1,1,582.0367,1
8570,90371E6AA914729D,Jamieson,0.562,France,Male,45,6,136.85524,1,1,0,468.64,0
8571,E12B8CD65E7AFB01,Chialuka,0.679,France,Male,29,3,0,2,1,1,636.8706,0
8572,A00EF3405014508C,Allan,0.514,Spain,Male,66,9,0,2,1,1,142.3431,0
8573,BA2F302FC8D0C814,Heard,0.677,Germany,Male,28,0,143.988,2,1,0,87.5569,1
8574,029CDD91D9450917,Heller,0.658,France,Female,31,7,123.97496,1,1,0,1021.5375,0
8575,C0E0A79B375B40F4,Ts'ai,0.74,France,Female,37,7,0,2,1,1,1942.7091,0
8576,5076EC3D29E14E67,Peavy,0.56,France,Female,31,3,115.14118,1,1,0,398.0675,0
8577,5B87E2E1F6B51783,Hyde,0.668,France,Female,37,7,128.64567,1,1,0,921.4964,0
8578,94C6E300076146F4,Hamilton,0.497,France,Male,32,8,0,2,1,0,673.6442,0
8579,3D6DCF3CC53B015C,Chikwendu,0.774,France,Male,49,1,142.76739,1,1,1,82.1441,0
8580,4706801BA3654F2F,Ash,0.614,France,Male,44,6,0,2,0,1,1049.3046,0
8581,F0D4F7F23584A286,Ingram,0.624,France,Male,36,6,0,2,0,0,846.3564,0
8582,86D359F7DCC7564C,Banks,0.667,Germany,Female,37,5,92.17135,3,1,0,1781.0634,1
8583,A80FDC01750ADB92,Nieves,0.719,France,Male,49,5,105.9181,1,1,1,162.4659,0
8584,7D512997D37B0B2A,Christie,0.605,France,Male,39,6,111.16991,1,0,0,96.414,0
8585,1300D0D7BC811290,Peck,0.579,France,Male,38,8,0,2,0,0,917.6367,0
8586,292EAE21ED502349,Lord,0.73,Spain,Male,29,2,0,2,1,0,141.7409,0
8587,D08E4FBB10666279,Doherty,0.71,France,Female,32,3,0,1,1,0,947.9034,0
8588,43FFA955086AD7FC,Pai,0.661,France,Female,34,0,0,2,1,0,1855.5563,0
8589,8C46769930DBC018,Wall,0.595,Germany,Male,46,5,142.36062,2,1,0,484.214,1
8590,2B6F748F55661675,Shaw,0.503,Spain,Male,25,7,0,1,0,1,1928.4113,0
8591,FB409D8CD65D2A89,Sagese,0.693,France,Male,21,1,0,2,1,1,34.9402,0
8592,0A2BA70EA6DCC9F6,Mazzi,0.758,France,Female,34,1,154.13945,1,1,1,607.2889,0
8593,D685CD216068AD99,Singh,0.74,Germany,Female,40,2,122.29517,2,1,1,308.1284,0
8594,2DBC7C2AAE42D603,Tu,0.635,France,Female,33,5,0,2,1,0,1229.4971,0
8595,C880C840F84B0AA9,Ifeatu,0.523,France,Male,61,8,66.25071,1,1,1,218.5906,0
8596,783E9B3831CA2B02,Millar,0.766,Germany,Male,43,6,112.08804,2,1,1,367.0656,0
8597,C6DFDBF3262C49F1,Y?,0.589,Germany,Female,36,9,140.35556,2,1,0,1363.2996,0
8598,2824E3690AC4D549,Wood,0.71,Spain,Female,38,4,0,2,1,1,1363.9088,0
8599,E38FDD7094E1AB2C,Walters,0.684,France,Female,41,6,135.20381,2,1,1,1219.6788,0
8600,32EF6020D0C746DC,Repina,0.673,Spain,Male,39,8,138.16,1,1,1,1104.6851,0
8601,D9F4C3C16022BEC6,Hung,0.838,Spain,Male,35,0,0,2,0,1,1973.0591,0
8602,8720BCCE5F8A376A,Kelly,0.672,France,Female,53,7,0,1,1,1,1369.1018,0
8603,4DC7A9A80E6707F0,Chukwufumnanya,0.829,Spain,Male,50,7,0,2,0,1,1784.5886,0
8604,42886D5978637FBD,Wu,0.612,France,Female,63,2,126.47333,1,0,1,1475.4565,0
8605,E6E18B2EA45FE523,Ko,0.678,Germany,Female,54,1,123.69928,2,0,1,1052.2176,0
8606,8D17BE90DFB66586,Oguejiofor,0.717,France,Male,53,6,0,2,0,1,976.1487,0
8607,70C1EEB96613553E,Rapuluchukwu,0.847,Germany,Female,41,3,101.54351,4,1,0,160.2517,1
8608,F1DFCC0AB534A469,Fu,0.484,Spain,Female,35,7,133.86821,1,1,1,272.861,0
8609,DBBA5B86A028B316,Chiazagomekpere,0.695,Spain,Male,39,4,65.5212,1,1,1,12.4397,0
8610,2588FB527123E097,Ts'ui,0.565,France,Male,49,7,0,2,1,1,896.0926,0
8611,1811B8B3C90DA645,Fang,0.705,Spain,Female,57,3,0,2,1,1,341.3414,0
8612,998B242E7427C21C,Udinesi,0.642,France,Female,33,4,84.60734,2,0,1,600.5947,0
8613,1BB6A19591460262,Mancini,0.501,Germany,Male,27,4,95.33183,2,1,0,1321.0476,0
8614,66D66A49D1A467C9,Hoolan,0.738,France,Male,35,5,161.27405,2,1,0,1814.2987,0
8615,BD23A6A89AEEB095,Cattaneo,0.593,Germany,Female,41,4,119.7031,2,1,1,1097.8329,0
8616,2D0556F81F2C7C86,Anderson,0.659,France,Male,43,1,106.08642,2,1,0,269.0063,0
8617,416C109BDA4DBAB5,Yang,0.665,Spain,Female,32,10,0,1,1,1,224.8745,0
8618,55FBE25BF6FC26AA,Nuttall,0.637,Spain,Female,45,2,157.92945,1,1,1,1451.3449,1
8619,87CE957907619E6F,Donnelly,0.705,Spain,Male,36,1,111.62929,1,1,1,218.0716,0
8620,3C774064DA23F376,Frolova,0.474,France,Male,26,6,0,2,0,0,1524.9122,0
8621,07D5896EC5DE5FC7,Anenechi,0.694,Spain,Male,57,8,116.32607,1,1,1,1177.0465,0
